"INDICATOR","HFA_421"

"HFA_421","% of regular daily smokers in the population, age 15+, by sex"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFA","European Health for All database"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"HFA","European Health for All database (WHO)"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"","NORDIC","ALL","2022","10.09"
"POL","","ALL","1993","39"
"POL","","ALL","1996","34"
"POL","","ALL","1999","32.5"
"POL","","ALL","2002","32"
"POL","","ALL","2004","32"
"POL","","ALL","2005","33"
"POL","","ALL","2006","29"
"POL","","ALL","2009","29"
"POL","","ALL","2011","31"
"POL","","ALL","2013","27"
"POL","","ALL","2015","24"
"POL","","ALL","2017","24"
"POL","","ALL","2019","21"
"POL","","ALL","2020","23.7"
"POL","","ALL","2021","24"
"PRT","","ALL","1977","23"
"PRT","","ALL","1980","22"
"PRT","","ALL","1983","24"
"PRT","","ALL","1984","23"
"PRT","","ALL","1985","22"
"PRT","","ALL","1987","19"
"PRT","","ALL","1988","28"
"PRT","","ALL","1994","26"
"PRT","","ALL","1996","19.5"
"PRT","","ALL","1999","20.5"
"PRT","","ALL","2006","18.6"
"PRT","","ALL","2014","16.8"
"PRT","","ALL","2019","14.2"
"ROU","","ALL","1989","25.9"
"ROU","","ALL","1992","22.2"
"ROU","","ALL","1994","22.5"
"ROU","","ALL","2000","20.8"
"ROU","","ALL","2003","21.4"
"ROU","","ALL","2008","20.2"
"ROU","","ALL","2011","26.8"
"ROU","","ALL","2018","30.7"
"ROU","","ALL","2019","18.7"
"RUS","","ALL","1991","30"
"RUS","","ALL","1998","33.9"
"RUS","","ALL","2000","34.9"
"RUS","","ALL","2001","35.1"
"RUS","","ALL","2004","35.8"
"RUS","","ALL","2009","33.8"
"RUS","","ALL","2016","30.3"
"RUS","","ALL","2017","27.5"
"RUS","","ALL","2018","26.7"
"RUS","","ALL","2019","25.8"
"RUS","","ALL","2020","24.2"
"RUS","","ALL","2021","23"
"RUS","","ALL","2022","19.2"
"","SEEHN","ALL","2000","27.53"
"","SEEHN","ALL","2019","24.09"
"","SMALL","ALL","2002","26.26"
"","SMALL","ALL","2008","24.9"
"","SMALL","ALL","2012","23.22"
"","SMALL","ALL","2014","22.9"
"","SMALL","ALL","2019","22.26"
"SMR","","ALL","1994","22.7"
"SMR","","ALL","2012","15.2"
"SRB","","ALL","2000","33"
"SRB","","ALL","2006","26.2"
"SRB","","ALL","2013","29.2"
"SRB","","ALL","2019","27.1"
"SVK","","ALL","1992","24.4"
"SVK","","ALL","1998","32"
"SVK","","ALL","2003","22.1"
"SVK","","ALL","2004","28"
"SVK","","ALL","2009","19.4"
"SVK","","ALL","2014","22.9"
"SVK","","ALL","2019","21"
"SVN","","ALL","1988","34"
"SVN","","ALL","1994","28.7"
"SVN","","ALL","1996","26.4"
"SVN","","ALL","1999","24.5"
"SVN","","ALL","2001","23.7"
"SVN","","ALL","2005","23"
"SVN","","ALL","2006","18.5"
"SVN","","ALL","2007","18.9"
"SVN","","ALL","2012","19.2"
"SVN","","ALL","2014","18.9"
"SVN","","ALL","2019","17.4"
"SWE","","ALL","1980","32.4"
"SWE","","ALL","1981","30.4"
"SWE","","ALL","1982","30.6"
"SWE","","ALL","1983","29"
"SWE","","ALL","1984","30.5"
"SWE","","ALL","1985","28.5"
"SWE","","ALL","1986","27.6"
"SWE","","ALL","1987","27.7"
"SWE","","ALL","1988","27"
"SWE","","ALL","1989","25.9"
"SWE","","ALL","1990","25.8"
"SWE","","ALL","1991","25.1"
"SWE","","ALL","1992","25.9"
"SWE","","ALL","1993","23.3"
"SWE","","ALL","1994","22.7"
"SWE","","ALL","1995","22.8"
"SWE","","ALL","1996","22.3"
"SWE","","ALL","1997","19.2"
"SWE","","ALL","1998","19.1"
"SWE","","ALL","1999","19.3"
"SWE","","ALL","2000","18.9"
"SWE","","ALL","2001","18.9"
"SWE","","ALL","2002","17.8"
"SWE","","ALL","2003","17.5"
"SWE","","ALL","2004","16.2"
"SWE","","ALL","2005","15.9"
"SWE","","ALL","2006","14.5"
"SWE","","ALL","2007","14"
"SWE","","ALL","2008","15"
"SWE","","ALL","2009","14.3"
"SWE","","ALL","2010","13.6"
"SWE","","ALL","2011","13.1"
"SWE","","ALL","2012","12.8"
"SWE","","ALL","2013","10.7"
"SWE","","ALL","2014","11.9"
"SWE","","ALL","2015","11.2"
"SWE","","ALL","2016","10.9"
"SWE","","ALL","2017","10.4"
"SWE","","ALL","2018","10.1"
"SWE","","ALL","2019","10.4"
"SWE","","ALL","2020","9.5"
"SWE","","ALL","2021","9.7"
"SWE","","ALL","2022","8.7"
"TKM","","ALL","1990","14"
"TKM","","ALL","2013","6.3"
"TKM","","ALL","2018","2.5"
"TUR","","ALL","2003","32.1"
"TUR","","ALL","2006","33.4"
"TUR","","ALL","2008","27.4"
"TUR","","ALL","2010","25.4"
"TUR","","ALL","2012","23.8"
"TUR","","ALL","2014","27.3"
"TUR","","ALL","2016","26.5"
"TUR","","ALL","2019","28"
"TUR","","ALL","2022","28.3"
"UKR","","ALL","1990","40"
"UKR","","ALL","2000","34"
"UKR","","ALL","2004","26.12"
"UKR","","ALL","2005","25.94"
"UKR","","ALL","2006","26.8"
"UKR","","ALL","2007","25.9"
"UKR","","ALL","2008","22.5"
"UKR","","ALL","2009","24.9"
"UKR","","ALL","2010","23.3"
"UZB","","ALL","2002","12.5"
"","WESTERN_BALKANS","ALL","2013","28.24"
"","WHO_EURO","ALL","2002","28.12"
"","WHO_EURO","ALL","2006","26.71"
"","WHO_EURO","ALL","2014","23.88"
"","WHO_EURO","ALL","2019","21.13"

"Last update","2024.10.07 15:51:50 GMT"
"Description","% of regular daily smokers in the population, age 15+, by sex"
"Reference link","https://dw.euro.who.int/api/v3/measures/HFA_421?lang=En"

"Copyright"
"© WHO Regional Office for Europe 2024. All rights reserved.","https://www.who.int/about/policies/publishing/copyright"
